id;cadastrado_em;modificado_em;excluido;data_hora;total_entradas;total_saidas;saldo_anterior;saldo_final;estorno;auditado;caixa_id;instituicao_id;ano;mes;total_transf_entradas;total_transf_saidas;aux_data_hora;aux_saldo_anterior;aux_saldo_final;aux_total_entradas;aux_total_saidas;aux_total_transf_entradas;aux_total_transf_saidas
209955;2024-01-02 16:19:23.074483+00;2024-01-02 16:19:23.074518+00;false;2023-12-01 03:00:00+00;4844,65;6550,02;1830,5;125,13;false;false;4068;2741;2023;12;0;0;\0;0;0;0;0;0;0
209956;2024-01-02 16:19:23.083018+00;2024-01-02 16:19:23.083069+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4069;2741;2023;12;0;0;\0;0;0;0;0;0;0
209957;2024-01-02 16:19:23.089143+00;2024-01-02 16:19:23.089172+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;6026;2741;2023;12;0;0;\0;0;0;0;0;0;0
209958;2024-01-02 16:48:46.539364+00;2024-01-02 16:48:46.539408+00;false;2023-12-01 03:00:00+00;9970,78;21841;21418,27;9548,05;false;false;2543;2504;2023;12;0;0;\0;0;0;0;0;0;0
209959;2024-01-02 16:48:46.556757+00;2024-01-02 16:48:46.556802+00;false;2023-12-01 03:00:00+00;1028;0;120,7;1148,7;false;false;6057;2504;2023;12;0;0;\0;0;0;0;0;0;0
209964;2024-01-02 16:52:19.882624+00;2024-01-02 16:52:19.882669+00;false;2023-12-01 03:00:00+00;24621,8;20077,88;4725,66;9269,58;false;false;2018;1979;2023;12;0;0;\0;0;0;0;0;0;0
209965;2024-01-02 16:52:19.893495+00;2024-01-02 16:52:19.89354+00;false;2023-12-01 03:00:00+00;12498,68;8169,63;11697,2;16026,25;false;false;2922;1979;2023;12;0;0;\0;0;0;0;0;0;0
209966;2024-01-02 16:52:19.901679+00;2024-01-02 16:52:19.901716+00;false;2023-12-01 03:00:00+00;2078,41;3431,25;4522,83;3169,99;false;false;2923;1979;2023;12;0;0;\0;0;0;0;0;0;0
209967;2024-01-02 16:52:19.909066+00;2024-01-02 16:52:19.909099+00;false;2023-12-01 03:00:00+00;2229;1795;5535,69;5969,69;false;false;5211;1979;2023;12;0;0;\0;0;0;0;0;0;0
209968;2024-01-02 16:52:19.917635+00;2024-01-02 16:52:19.91767+00;false;2023-12-01 03:00:00+00;35773,03;45544,42;13224,86;3453,47;false;false;5526;1979;2023;12;0;0;\0;0;0;0;0;0;0
209969;2024-01-02 16:52:19.927456+00;2024-01-02 16:52:19.927489+00;false;2023-12-01 03:00:00+00;368,43;94,5;81949,07;82223;false;false;6056;1979;2023;12;0;0;\0;0;0;0;0;0;0
209970;2024-01-02 16:52:19.934227+00;2024-01-02 16:52:19.93426+00;false;2023-12-01 03:00:00+00;0;0;243,49;243,49;false;false;5394;1979;2023;12;0;0;\0;0;0;0;0;0;0
209971;2024-01-02 17:15:46.215988+00;2024-01-02 17:15:46.216038+00;false;2023-12-01 03:00:00+00;14299,05;13082,43;3850,81;5067,43;false;false;2282;2243;2023;12;0;0;\0;0;0;0;0;0;0
209972;2024-01-02 17:15:46.227112+00;2024-01-02 17:15:46.22716+00;false;2023-12-01 03:00:00+00;5615;11206,04;14772,31;9181,27;false;false;3955;2243;2023;12;0;0;\0;0;0;0;0;0;0
209973;2024-01-02 17:15:46.236534+00;2024-01-02 17:15:46.236582+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2845;2243;2023;12;0;0;\0;0;0;0;0;0;0
209974;2024-01-02 17:19:07.55945+00;2024-01-02 17:19:07.559495+00;false;2023-12-01 03:00:00+00;15276,57;15651,38;391,34;16,53;false;false;1942;1903;2023;12;0;0;\0;0;0;0;0;0;0
209975;2024-01-02 17:19:07.57133+00;2024-01-02 17:19:07.571368+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3936;1903;2023;12;0;0;\0;0;0;0;0;0;0
209976;2024-01-02 17:19:07.584275+00;2024-01-02 17:19:07.584324+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3938;1903;2023;12;0;0;\0;0;0;0;0;0;0
209977;2024-01-02 17:19:07.593665+00;2024-01-02 17:19:07.593707+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3940;1903;2023;12;0;0;\0;0;0;0;0;0;0
209978;2024-01-02 17:19:07.615049+00;2024-01-02 17:19:07.615102+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4781;1903;2023;12;0;0;\0;0;0;0;0;0;0
209979;2024-01-02 17:31:01.123145+00;2024-01-02 17:31:01.123201+00;false;2023-12-01 03:00:00+00;37779,5;18504,54;0;19274,96;false;false;2384;2345;2023;12;0;0;\0;0;0;0;0;0;0
209980;2024-01-02 17:31:01.134981+00;2024-01-02 17:31:01.135026+00;false;2023-12-01 03:00:00+00;470;141,9;0;328,1;false;false;5454;2345;2023;12;0;0;\0;0;0;0;0;0;0
209981;2024-01-02 17:31:01.143714+00;2024-01-02 17:31:01.143748+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5203;2345;2023;12;0;0;\0;0;0;0;0;0;0
209982;2024-01-02 17:31:01.152533+00;2024-01-02 17:31:01.152591+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5204;2345;2023;12;0;0;\0;0;0;0;0;0;0
209983;2024-01-02 17:41:37.93545+00;2024-01-02 17:41:37.935495+00;false;2023-12-01 03:00:00+00;21156,76;7262,91;13342,48;24855,72;false;false;1967;1928;2023;12;23037,59;25418,2;\0;0;0;0;0;0;0
209984;2024-01-02 17:41:37.952595+00;2024-01-02 17:41:37.952631+00;false;2023-12-01 03:00:00+00;5128,5;1722,71;0;0;false;false;2967;1928;2023;12;0;3405,79;\0;0;0;0;0;0;0
209985;2024-01-02 17:41:37.961025+00;2024-01-02 17:41:37.961073+00;false;2023-12-01 03:00:00+00;7644,75;2306,03;0;0;false;false;2970;1928;2023;12;0;5338,72;\0;0;0;0;0;0;0
209986;2024-01-02 17:41:37.970891+00;2024-01-02 17:41:37.970943+00;false;2023-12-01 03:00:00+00;11761,86;2647,03;0;0;false;false;2971;1928;2023;12;0;9114,83;\0;0;0;0;0;0;0
209987;2024-01-02 17:41:37.979683+00;2024-01-02 17:41:37.979726+00;false;2023-12-01 03:00:00+00;6819,7;1671,35;0;0;false;false;3299;1928;2023;12;0;5148,35;\0;0;0;0;0;0;0
209988;2024-01-02 17:41:37.988864+00;2024-01-02 17:41:37.988896+00;false;2023-12-01 03:00:00+00;42501,45;72026,14;19665,21;15528,82;false;false;4356;1928;2023;12;25418,2;29,9;\0;0;0;0;0;0;0
209989;2024-01-02 17:47:47.4784+00;2024-01-02 17:47:47.47844+00;false;2023-12-01 03:00:00+00;3361,55;2740,07;427,06;1048,54;false;false;2649;2610;2023;12;0;0;\0;0;0;0;0;0;0
209990;2024-01-02 18:02:35.66955+00;2024-01-02 18:02:35.669594+00;false;2023-12-01 03:00:00+00;12916,05;12975,91;61,51;1,65;false;false;2053;2014;2023;12;0;0;\0;0;0;0;0;0;0
209991;2024-01-02 18:07:05.904751+00;2024-01-02 18:07:05.904815+00;false;2023-12-01 03:00:00+00;55103,25;44307,24;990,74;3147,78;false;false;2434;2395;2023;12;25157,82;33796,79;\0;0;0;0;0;0;0
209992;2024-01-02 18:07:05.917233+00;2024-01-02 18:07:05.917294+00;false;2023-12-01 03:00:00+00;0;0;19445,77;28084,74;false;false;3604;2395;2023;12;33796,79;25157,82;\0;0;0;0;0;0;0
209993;2024-01-02 18:07:05.926871+00;2024-01-02 18:07:05.926925+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3154;2395;2023;12;0;0;\0;0;0;0;0;0;0
209994;2024-01-02 18:14:18.953713+00;2024-01-02 18:14:18.953769+00;false;2023-12-01 03:00:00+00;6667,8;6075,19;300,53;893,14;false;false;1960;1921;2023;12;0;0;\0;0;0;0;0;0;0
209995;2024-01-02 18:14:18.964897+00;2024-01-02 18:14:18.964932+00;false;2023-12-01 03:00:00+00;0;0;324,65;324,65;false;false;4054;1921;2023;12;0;0;\0;0;0;0;0;0;0
210004;2024-01-02 18:39:48.834057+00;2024-01-02 18:39:48.834108+00;false;2023-12-01 03:00:00+00;8480,6;7451,18;3421,28;4450,7;false;false;2288;2249;2023;12;0;0;\0;0;0;0;0;0;0
210007;2024-01-02 19:46:03.562976+00;2024-01-02 19:46:03.56303+00;false;2023-12-01 03:00:00+00;20978,37;25175,3;14961,8;10764,87;false;false;2741;2695;2023;12;0;0;\0;0;0;0;0;0;0
210008;2024-01-02 19:56:15.462173+00;2024-01-02 19:56:15.46222+00;false;2023-12-01 03:00:00+00;0;245;0;266,6;false;false;135;96;2023;12;511,6;0;\0;0;0;0;0;0;0
210009;2024-01-02 19:56:15.479443+00;2024-01-02 19:56:15.479493+00;false;2023-12-01 03:00:00+00;0;0;511,6;0;false;false;5016;96;2023;12;0;511,6;\0;0;0;0;0;0;0
210010;2024-01-02 20:00:31.308619+00;2024-01-02 20:00:31.308674+00;false;2023-12-01 03:00:00+00;14534,92;13044,29;1003,67;2494,3;false;false;2015;1976;2023;12;0;0;\0;0;0;0;0;0;0
210011;2024-01-02 20:00:31.323992+00;2024-01-02 20:00:31.324039+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3667;1976;2023;12;0;0;\0;0;0;0;0;0;0
210012;2024-01-02 20:03:21.406208+00;2024-01-02 20:03:21.40626+00;false;2023-12-01 03:00:00+00;35792,28;36918,38;21730,19;20604,09;false;false;2265;2226;2023;12;0;0;\0;0;0;0;0;0;0
210013;2024-01-02 20:03:21.417516+00;2024-01-02 20:03:21.417563+00;false;2023-12-01 03:00:00+00;2315,25;2159,52;439,01;594,74;false;false;5807;2226;2023;12;0;0;\0;0;0;0;0;0;0
210014;2024-01-02 20:17:24.832482+00;2024-01-02 20:17:24.832518+00;false;2023-12-01 03:00:00+00;4935,83;4524,76;633,59;1044,66;false;false;2137;2098;2023;12;0;0;\0;0;0;0;0;0;0
210015;2024-01-02 20:18:45.363729+00;2024-01-02 20:18:45.363776+00;false;2023-12-01 03:00:00+00;10397,2;9579,76;78,98;896,42;false;false;5627;2822;2023;12;0;0;\0;0;0;0;0;0;0
210016;2024-01-02 20:19:46.099672+00;2024-01-02 20:19:46.099722+00;false;2023-12-01 03:00:00+00;3725,24;0;0;0;false;false;2257;2218;2023;12;0;3725,24;\0;0;0;0;0;0;0
210017;2024-01-02 20:19:46.11037+00;2024-01-02 20:19:46.110417+00;false;2023-12-01 03:00:00+00;52814,9;37244,9;6288,51;7727,05;false;false;3753;2218;2023;12;0;14131,46;\0;0;0;0;0;0;0
210018;2024-01-02 20:19:46.119002+00;2024-01-02 20:19:46.119041+00;false;2023-12-01 03:00:00+00;7511,81;0;278854,27;302346,11;false;false;4856;2218;2023;12;15980,03;0;\0;0;0;0;0;0;0
210019;2024-01-02 20:19:46.127287+00;2024-01-02 20:19:46.12733+00;false;2023-12-01 03:00:00+00;3623,33;5500;0;0;false;false;4859;2218;2023;12;1876,67;0;\0;0;0;0;0;0;0
210020;2024-01-02 20:19:46.135053+00;2024-01-02 20:19:46.135099+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3771;2218;2023;12;0;0;\0;0;0;0;0;0;0
210021;2024-01-02 20:19:46.145374+00;2024-01-02 20:19:46.145437+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;5189;2218;2023;12;0;0;\0;0;0;0;0;0;0
210022;2024-01-02 20:33:05.926464+00;2024-01-02 20:33:05.926516+00;false;2023-12-01 03:00:00+00;5318,28;5534,11;3297,14;3081,31;false;false;1940;1901;2023;12;0;0;\0;0;0;0;0;0;0
210023;2024-01-02 20:33:15.773091+00;2024-01-02 20:33:15.773138+00;false;2023-12-01 03:00:00+00;9764;12223,04;5377,36;2918,32;false;false;2103;2064;2023;12;0;0;\0;0;0;0;0;0;0
210024;2024-01-02 20:33:15.785231+00;2024-01-02 20:33:15.78528+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3456;2064;2023;12;0;0;\0;0;0;0;0;0;0
210025;2024-01-02 20:33:15.794495+00;2024-01-02 20:33:15.794538+00;false;2023-12-01 03:00:00+00;0;0;20,6;20,6;false;false;5418;2064;2023;12;0;0;\0;0;0;0;0;0;0
210026;2024-01-02 20:33:15.806373+00;2024-01-02 20:33:15.806421+00;false;2023-12-01 03:00:00+00;0;0;43,39;43,39;false;false;5419;2064;2023;12;0;0;\0;0;0;0;0;0;0
210027;2024-01-02 20:33:15.815684+00;2024-01-02 20:33:15.815728+00;false;2023-12-01 03:00:00+00;0;0;6,52;6,52;false;false;5420;2064;2023;12;0;0;\0;0;0;0;0;0;0
210028;2024-01-02 20:33:15.824543+00;2024-01-02 20:33:15.824589+00;false;2023-12-01 03:00:00+00;0;0;163,09;163,09;false;false;5421;2064;2023;12;0;0;\0;0;0;0;0;0;0
210029;2024-01-02 20:33:15.841837+00;2024-01-02 20:33:15.841916+00;false;2023-12-01 03:00:00+00;0;0;118,09;118,09;false;false;5422;2064;2023;12;0;0;\0;0;0;0;0;0;0
210030;2024-01-02 20:33:15.854722+00;2024-01-02 20:33:15.854773+00;false;2023-12-01 03:00:00+00;0;0;10,94;10,94;false;false;5423;2064;2023;12;0;0;\0;0;0;0;0;0;0
210031;2024-01-02 20:33:15.877463+00;2024-01-02 20:33:15.877503+00;false;2023-12-01 03:00:00+00;0;0;750,5;750,5;false;false;5424;2064;2023;12;0;0;\0;0;0;0;0;0;0
210032;2024-01-02 20:33:15.885237+00;2024-01-02 20:33:15.885272+00;false;2023-12-01 03:00:00+00;0;0;97,85;97,85;false;false;5425;2064;2023;12;0;0;\0;0;0;0;0;0;0
210033;2024-01-02 20:37:59.856236+00;2024-01-02 20:37:59.856291+00;false;2023-12-01 03:00:00+00;7098,9;12696,03;43281,54;37684,41;false;false;5624;2819;2023;12;0;0;\0;0;0;0;0;0;0
210034;2024-01-02 20:45:36.373095+00;2024-01-02 20:45:36.373148+00;false;2023-12-01 03:00:00+00;3166,29;3722,19;557,2;1,3;false;false;6318;2902;2023;12;0;0;\0;0;0;0;0;0;0
210035;2024-01-02 20:53:07.519114+00;2024-01-02 20:53:07.519169+00;false;2023-12-01 03:00:00+00;1518,02;1517,32;2,16;2,86;false;false;1969;1930;2023;12;0;0;\0;0;0;0;0;0;0
210036;2024-01-02 20:57:04.009755+00;2024-01-02 20:57:04.009807+00;false;2023-12-01 03:00:00+00;22131,95;14004,5;26,4;22,47;false;false;2025;1986;2023;12;1480,41;9611,79;\0;0;0;0;0;0;0
210037;2024-01-02 20:57:04.023174+00;2024-01-02 20:57:04.023211+00;false;2023-12-01 03:00:00+00;214,94;424,49;0;0;false;false;2901;1986;2023;12;517,79;308,24;\0;0;0;0;0;0;0
210038;2024-01-02 20:57:04.035058+00;2024-01-02 20:57:04.035104+00;false;2023-12-01 03:00:00+00;2496,99;22165,69;16176,1;13907,4;false;false;3714;1986;2023;12;17400;0;\0;0;0;0;0;0;0
210039;2024-01-02 20:57:04.044287+00;2024-01-02 20:57:04.044326+00;false;2023-12-01 03:00:00+00;3800,85;4732,68;0;0;false;false;5828;1986;2023;12;3094;2162,17;\0;0;0;0;0;0;0
210040;2024-01-02 20:57:04.055739+00;2024-01-02 20:57:04.055785+00;false;2023-12-01 03:00:00+00;16371,52;5880,21;301,39;382,7;false;false;5858;1986;2023;12;990;11400;\0;0;0;0;0;0;0
210041;2024-01-02 20:57:04.065122+00;2024-01-02 20:57:04.065167+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3429;1986;2023;12;0;0;\0;0;0;0;0;0;0
210042;2024-01-02 21:04:57.498625+00;2024-01-02 21:04:57.498676+00;false;2023-12-01 03:00:00+00;5350;6375,83;2772,58;1746,75;false;false;2709;2670;2023;12;0;0;\0;0;0;0;0;0;0
210043;2024-01-02 21:04:57.509267+00;2024-01-02 21:04:57.509298+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4368;2670;2023;12;0;0;\0;0;0;0;0;0;0
210044;2024-01-02 21:59:25.225346+00;2024-01-02 21:59:25.225394+00;false;2023-12-01 03:00:00+00;10000,1;13806,6;5385,76;1579,26;false;false;2657;2618;2023;12;0;0;\0;0;0;0;0;0;0
210045;2024-01-02 21:59:25.236785+00;2024-01-02 21:59:25.236826+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3833;2618;2023;12;0;0;\0;0;0;0;0;0;0
210046;2024-01-02 22:02:37.895661+00;2024-01-02 22:02:37.895737+00;false;2023-12-01 03:00:00+00;3744,95;3556,7;5316,91;5505,16;false;false;2292;2253;2023;12;0;0;\0;0;0;0;0;0;0
210047;2024-01-02 22:02:37.913756+00;2024-01-02 22:02:37.913807+00;false;2023-12-01 03:00:00+00;0;0;4854;4854;false;false;5902;2253;2023;12;0;0;\0;0;0;0;0;0;0
210048;2024-01-02 22:24:59.826508+00;2024-01-02 22:24:59.826599+00;false;2023-12-01 03:00:00+00;6351,85;7100,63;3753,28;3004,5;false;false;2471;2432;2023;12;0;0;\0;0;0;0;0;0;0
210049;2024-01-02 22:33:18.894509+00;2024-01-02 22:33:18.894602+00;false;2023-12-01 03:00:00+00;4242,9;4408,73;193,07;27,24;false;false;2664;2625;2023;12;0;0;\0;0;0;0;0;0;0
210050;2024-01-02 22:42:33.952873+00;2024-01-02 22:42:33.952924+00;false;2023-12-01 03:00:00+00;4822;4756,37;1531,7;1597,33;false;false;5625;2820;2023;12;0;0;\0;0;0;0;0;0;0
210051;2024-01-02 22:53:55.444558+00;2024-01-02 22:53:55.444602+00;false;2023-12-01 03:00:00+00;1618;1658;287,85;247,85;false;false;2351;2312;2023;12;0;0;\0;0;0;0;0;0;0
210052;2024-01-02 22:56:00.137396+00;2024-01-02 22:56:00.137443+00;false;2023-12-01 03:00:00+00;8055,24;7353,08;88,02;790,18;false;false;2542;2503;2023;12;0;0;\0;0;0;0;0;0;0
210053;2024-01-02 22:56:00.15135+00;2024-01-02 22:56:00.151396+00;false;2023-12-01 03:00:00+00;7750,61;6483,91;32,93;1299,63;false;false;4842;2503;2023;12;0;0;\0;0;0;0;0;0;0
210054;2024-01-02 22:56:00.164675+00;2024-01-02 22:56:00.164725+00;false;2023-12-01 03:00:00+00;40;0;370,35;410,35;false;false;5728;2503;2023;12;0;0;\0;0;0;0;0;0;0
210055;2024-01-02 22:56:00.177383+00;2024-01-02 22:56:00.177428+00;false;2023-12-01 03:00:00+00;0;0;676;676;false;false;4843;2503;2023;12;0;0;\0;0;0;0;0;0;0
210056;2024-01-02 22:56:00.186601+00;2024-01-02 22:56:00.186649+00;false;2023-12-01 03:00:00+00;0;0;381,95;381,95;false;false;6192;2503;2023;12;0;0;\0;0;0;0;0;0;0
210057;2024-01-02 22:56:00.196897+00;2024-01-02 22:56:00.196949+00;false;2023-12-01 03:00:00+00;0;0;1300;1300;false;false;6270;2503;2023;12;0;0;\0;0;0;0;0;0;0
210058;2024-01-02 23:09:44.705993+00;2024-01-02 23:09:44.706028+00;false;2023-12-01 03:00:00+00;3469;3209,37;3279,33;3538,96;false;false;2650;2611;2023;12;0;0;\0;0;0;0;0;0;0
210059;2024-01-02 23:15:02.890054+00;2024-01-02 23:15:02.890106+00;false;2023-12-01 03:00:00+00;3068,05;2533,84;2197,9;2732,11;false;false;2090;2051;2023;12;0;0;\0;0;0;0;0;0;0
210060;2024-01-02 23:15:02.902872+00;2024-01-02 23:15:02.902909+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3219;2051;2023;12;0;0;\0;0;0;0;0;0;0
210061;2024-01-02 23:26:37.90928+00;2024-01-02 23:26:37.909311+00;false;2023-12-01 03:00:00+00;27571,29;34424,94;7096,65;243;false;false;2264;2225;2023;12;0;0;\0;0;0;0;0;0;0
210062;2024-01-02 23:26:37.920836+00;2024-01-02 23:26:37.920877+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3032;2225;2023;12;0;0;\0;0;0;0;0;0;0
210063;2024-01-02 23:26:37.92928+00;2024-01-02 23:26:37.929321+00;false;2023-12-01 03:00:00+00;0;0;24587,8;24587,8;false;false;4900;2225;2023;12;0;0;\0;0;0;0;0;0;0
210064;2024-01-02 23:37:10.258798+00;2024-01-02 23:37:10.258861+00;false;2023-12-01 03:00:00+00;24675,9;24644,22;177,01;208,69;false;false;2155;2116;2023;12;0;0;\0;0;0;0;0;0;0
210065;2024-01-02 23:37:10.271172+00;2024-01-02 23:37:10.271207+00;false;2023-12-01 03:00:00+00;0;0;0,4;0,4;false;false;3114;2116;2023;12;0;0;\0;0;0;0;0;0;0
210066;2024-01-03 00:03:46.554341+00;2024-01-03 00:03:46.554397+00;false;2023-12-01 03:00:00+00;15346,44;11055,45;2416,82;12495,64;false;false;4408;1956;2023;12;5787,83;0;\0;0;0;0;0;0;0
210067;2024-01-03 00:03:46.565755+00;2024-01-03 00:03:46.565803+00;false;2023-12-01 03:00:00+00;10246,16;10732,2;16829,59;10555,72;false;false;4409;1956;2023;12;0;5787,83;\0;0;0;0;0;0;0
210068;2024-01-03 00:03:46.575003+00;2024-01-03 00:03:46.575051+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;1995;1956;2023;12;0;0;\0;0;0;0;0;0;0
210069;2024-01-03 00:03:46.584078+00;2024-01-03 00:03:46.584134+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4879;1956;2023;12;0;0;\0;0;0;0;0;0;0
210077;2024-01-03 00:28:08.69837+00;2024-01-03 00:28:08.698424+00;false;2023-12-01 03:00:00+00;7959,75;10469,36;6212,58;3702,97;false;false;2473;2434;2023;12;0;0;\0;0;0;0;0;0;0
210078;2024-01-03 00:29:08.695341+00;2024-01-03 00:29:08.695393+00;false;2023-12-01 03:00:00+00;21641,63;32470,84;15843,99;5014,78;false;false;2220;2181;2023;12;0;0;\0;0;0;0;0;0;0
210079;2024-01-03 00:29:08.705067+00;2024-01-03 00:29:08.7051+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4388;2181;2023;12;0;0;\0;0;0;0;0;0;0
210080;2024-01-03 00:30:47.063962+00;2024-01-03 00:30:47.063999+00;false;2023-12-01 03:00:00+00;11420,32;12530,76;6819,21;5708,77;false;false;2641;2602;2023;12;0;0;\0;0;0;0;0;0;0
210081;2024-01-03 00:34:26.050615+00;2024-01-03 00:34:26.050672+00;false;2023-12-01 03:00:00+00;13741,9;13015,55;21191,88;21918,23;false;false;2038;1999;2023;12;0;0;\0;0;0;0;0;0;0
210082;2024-01-03 00:34:26.063076+00;2024-01-03 00:34:26.063111+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3958;1999;2023;12;0;0;\0;0;0;0;0;0;0
210083;2024-01-03 00:35:23.977043+00;2024-01-03 00:35:23.977097+00;false;2023-12-01 03:00:00+00;25647,46;4359,61;374,08;0;false;false;2184;2145;2023;12;826,79;22488,72;\0;0;0;0;0;0;0
210084;2024-01-03 00:35:23.990238+00;2024-01-03 00:35:23.990291+00;false;2023-12-01 03:00:00+00;5741;8119,35;1389,65;1015,64;false;false;3227;2145;2023;12;4710,34;2706;\0;0;0;0;0;0;0
210085;2024-01-03 00:35:23.999712+00;2024-01-03 00:35:23.999759+00;false;2023-12-01 03:00:00+00;2456,84;1603,31;2219;1;false;false;3228;2145;2023;12;1144,47;4216;\0;0;0;0;0;0;0
210086;2024-01-03 00:35:24.010142+00;2024-01-03 00:35:24.010188+00;false;2023-12-01 03:00:00+00;1397;3482,25;310;0;false;false;3529;2145;2023;12;3199,18;1423,93;\0;0;0;0;0;0;0
210087;2024-01-03 00:35:24.020317+00;2024-01-03 00:35:24.020362+00;false;2023-12-01 03:00:00+00;128,74;23684,14;0;0;false;false;5937;2145;2023;12;49509,73;25954,33;\0;0;0;0;0;0;0
210088;2024-01-03 00:35:24.030334+00;2024-01-03 00:35:24.030388+00;false;2023-12-01 03:00:00+00;1,06;0;4557,89;1957,42;false;false;5946;2145;2023;12;16254,46;18855,99;\0;0;0;0;0;0;0
210089;2024-01-03 00:35:24.050336+00;2024-01-03 00:35:24.050385+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2873;2145;2023;12;0;0;\0;0;0;0;0;0;0
210090;2024-01-03 00:35:24.060231+00;2024-01-03 00:35:24.060277+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3411;2145;2023;12;0;0;\0;0;0;0;0;0;0
210091;2024-01-03 00:35:24.068982+00;2024-01-03 00:35:24.06903+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3730;2145;2023;12;0;0;\0;0;0;0;0;0;0
210092;2024-01-03 00:35:24.078876+00;2024-01-03 00:35:24.078923+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;3731;2145;2023;12;0;0;\0;0;0;0;0;0;0
210093;2024-01-03 00:35:24.08826+00;2024-01-03 00:35:24.088294+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4342;2145;2023;12;0;0;\0;0;0;0;0;0;0
210094;2024-01-03 00:35:24.097779+00;2024-01-03 00:35:24.09783+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4384;2145;2023;12;0;0;\0;0;0;0;0;0;0
210095;2024-01-03 00:35:24.10886+00;2024-01-03 00:35:24.108901+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4536;2145;2023;12;0;0;\0;0;0;0;0;0;0
210096;2024-01-03 00:35:24.117547+00;2024-01-03 00:35:24.117589+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4537;2145;2023;12;0;0;\0;0;0;0;0;0;0
210097;2024-01-03 00:35:24.128895+00;2024-01-03 00:35:24.128945+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4538;2145;2023;12;0;0;\0;0;0;0;0;0;0
210098;2024-01-03 00:35:24.138609+00;2024-01-03 00:35:24.13865+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4539;2145;2023;12;0;0;\0;0;0;0;0;0;0
210099;2024-01-03 00:35:24.146813+00;2024-01-03 00:35:24.146845+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4540;2145;2023;12;0;0;\0;0;0;0;0;0;0
210100;2024-01-03 00:35:24.156753+00;2024-01-03 00:35:24.156815+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;4541;2145;2023;12;0;0;\0;0;0;0;0;0;0
210101;2024-01-03 00:36:43.829695+00;2024-01-03 00:36:43.829734+00;false;2023-12-01 03:00:00+00;5135,58;4719,05;7620,24;8036,77;false;false;5192;2798;2023;12;0;0;\0;0;0;0;0;0;0
210102;2024-01-03 00:41:57.973616+00;2024-01-03 00:41:57.973664+00;false;2023-12-01 03:00:00+00;10223,4;8373,53;6245,83;8285,63;false;false;2347;2308;2023;12;189,93;0;\0;0;0;0;0;0;0
210103;2024-01-03 00:41:57.984176+00;2024-01-03 00:41:57.984222+00;false;2023-12-01 03:00:00+00;381;0;2018,2;2209,27;false;false;2783;2308;2023;12;0;189,93;\0;0;0;0;0;0;0
210104;2024-01-03 00:41:57.993349+00;2024-01-03 00:41:57.993393+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2784;2308;2023;12;0;0;\0;0;0;0;0;0;0
210105;2024-01-03 00:41:58.004865+00;2024-01-03 00:41:58.004909+00;false;2023-12-01 03:00:00+00;0;0;0;0;false;false;2997;2308;2023;12;0;0;\0;0;0;0;0;0;0
210106;2024-01-03 00:48:18.538306+00;2024-01-03 00:48:18.53837+00;false;2023-12-01 03:00:00+00;14442,51;16539,78;3201,08;1103,81;false;false;2020;1981;2023;12;0;0;\0;0;0;0;0;0;0
